@RELATION change_classic_combined

@ATTRIBUTE numberOfVersionsUntil  NUMERIC
@ATTRIBUTE numberOfFixesUntil   NUMERIC
@ATTRIBUTE numberOfRefactoringsUntil  NUMERIC
@ATTRIBUTE umberOfAuthorsUntil   NUMERIC
@ATTRIBUTE linesAddedUntil   NUMERIC
@ATTRIBUTE maxLinesAddedUntil   NUMERIC
@ATTRIBUTE avgLinesAddedUntil   NUMERIC
@ATTRIBUTE linesRemovedUntil   NUMERIC
@ATTRIBUTE maxLinesRemovedUntil   NUMERIC
@ATTRIBUTE avgLinesRemovedUntil   NUMERIC
@ATTRIBUTE codeChurnUntil   NUMERIC
@ATTRIBUTE maxCodeChurnUntil   NUMERIC
@ATTRIBUTE avgCodeChurnUntil   NUMERIC
@ATTRIBUTE weightedAgeWithRespectTo   NUMERIC
@ATTRIBUTE ageWithRespectTo   NUMERIC
@ATTRIBUTE cbo  NUMERIC
@ATTRIBUTE dit  NUMERIC
@ATTRIBUTE fanIn  NUMERIC
@ATTRIBUTE fanOut  NUMERIC
@ATTRIBUTE lcom  NUMERIC
@ATTRIBUTE noc  NUMERIC
@ATTRIBUTE numberOfAttributes  NUMERIC
@ATTRIBUTE numberOfAttributesInherited  NUMERIC
@ATTRIBUTE numberOfLinesOfCode  NUMERIC
@ATTRIBUTE numberOfMethods  NUMERIC
@ATTRIBUTE numberOfMethodsInherited  NUMERIC
@ATTRIBUTE numberOfPrivateAttributes  NUMERIC
@ATTRIBUTE numberOfPrivateMethods  NUMERIC
@ATTRIBUTE numberOfPublicAttributes  NUMERIC
@ATTRIBUTE numberOfPublicMethods  NUMERIC
@ATTRIBUTE rfc  NUMERIC
@ATTRIBUTE wmc  NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
24, 3, 0, 7, 71, 11, 2.95833, 71, 14, 2.95833, 0, 7, 0, 27.662, 261.571, 7, 2, 2, 6, 6, 0, 1, 18, 38, 4, 62, 0, 0, 1, 2, 25, 6, 0
45, 11, 0, 7, 337, 78, 7.48889, 213, 78, 4.73333, 124, 35, 2.75556, 122.181, 367, 14, 7, 3, 13, 91, 1, 0, 69, 81, 14, 229, 0, 0, 0, 11, 59, 23, 1
43, 6, 0, 6, 409, 105, 9.51163, 317, 110, 7.37209, 92, 79, 2.13953, 133.861, 367, 18, 6, 3, 15, 91, 3, 0, 53, 127, 14, 170, 0, 1, 0, 10, 61, 29, 1
121, 27, 0, 9, 1943, 305, 16.0579, 1245, 305, 10.2893, 698, 150, 5.76859, 146.939, 367, 32, 7, 3, 31, 465, 1, 4, 69, 529, 31, 240, 0, 4, 0, 22, 241, 118, 1
183, 30, 0, 9, 2680, 542, 14.6448, 1779, 542, 9.72131, 901, 84, 4.9235, 108.119, 367, 48, 7, 10, 43, 1540, 1, 5, 81, 698, 56, 263, 4, 0, 0, 51, 367, 177, 1
20, 6, 0, 7, 250, 94, 12.5, 124, 60, 6.2, 126, 43, 6.3, 152.038, 192, 16, 2, 1, 15, 15, 0, 2, 3, 216, 6, 12, 2, 3, 0, 3, 57, 52, 0
73, 8, 0, 7, 1847, 572, 25.3014, 2129, 651, 29.1644, -282, 19, -3.86301, 45.9869, 367, 6, 1, 1, 5, 231, 1, 11, 0, 275, 22, 25, 0, 0, 0, 18, 83, 62, 0
26, 6, 0, 5, 160, 54, 6.15385, 138, 54, 5.30769, 22, 12, 0.846154, 99.8339, 367, 3, 3, 1, 2, 6, 0, 1, 10, 32, 4, 59, 1, 0, 0, 1, 16, 8, 0
16, 3, 0, 6, 51, 11, 3.1875, 46, 9, 2.875, 5, 10, 0.3125, 25.8964, 261.571, 6, 2, 3, 3, 15, 0, 1, 0, 23, 6, 13, 0, 1, 1, 5, 11, 10, 0
45, 7, 0, 5, 662, 164, 14.7111, 802, 190, 17.8222, -140, 20, -3.11111, 55.3455, 367, 15, 1, 7, 8, 36, 0, 4, 0, 70, 9, 8, 1, 0, 0, 7, 40, 15, 0
9, 4, 0, 5, 15, 5, 1.66667, 13, 5, 1.44444, 2, 1, 0.222222, 105.933, 316.714, 2, 1, 2, 0, 0, 0, 2, 0, 3, 1, 23, 1, 0, 0, 1, 1, 1, 0
150, 14, 0, 11, 2422, 411, 16.1467, 1764, 411, 11.76, 658, 151, 4.38667, 135.043, 329, 39, 1, 3, 36, 351, 2, 20, 0, 639, 27, 10, 1, 0, 1, 2, 248, 171, 1
9, 4, 0, 4, 44, 22, 4.88889, 39, 22, 4.33333, 5, 5, 0.555556, 44.6526, 329, 1, 2, 1, 0, 0, 0, 1, 10, 4, 1, 13, 0, 0, 1, 0, 1, 1, 1
94, 5, 0, 9, 1177, 151, 12.5213, 992, 151, 10.5532, 185, 87, 1.96809, 108.524, 329, 15, 2, 2, 14, 78, 0, 3, 19, 269, 13, 37, 0, 1, 3, 2, 89, 66, 1
37, 4, 0, 7, 487, 240, 13.1622, 445, 240, 12.027, 42, 43, 1.13514, 46.494, 329, 12, 1, 6, 6, 105, 0, 15, 0, 189, 15, 8, 0, 0, 4, 13, 81, 66, 0
40, 4, 0, 8, 373, 105, 9.325, 329, 105, 8.225, 44, 14, 1.1, 68.1264, 329, 9, 2, 3, 6, 78, 1, 5, 0, 101, 13, 18, 0, 0, 5, 9, 42, 32, 0
41, 5, 0, 8, 535, 87, 13.0488, 363, 87, 8.85366, 172, 41, 4.19512, 80.2275, 329, 11, 2, 2, 9, 45, 0, 8, 0, 108, 10, 18, 0, 0, 8, 9, 51, 34, 0
26, 5, 0, 9, 130, 37, 5, 96, 37, 3.69231, 34, 14, 1.30769, 71.4352, 329, 6, 1, 4, 2, 45, 3, 0, 0, 18, 10, 8, 0, 0, 0, 8, 13, 6, 0
28, 4, 0, 7, 178, 58, 6.35714, 175, 58, 6.25, 3, 8, 0.107143, 38.0385, 329, 5, 3, 2, 3, 6, 0, 4, 5, 33, 4, 31, 0, 0, 4, 2, 11, 16, 0
7, 1, 0, 5, 28, 15, 4, 72, 68, 10.2857, -44, 15, -6.28571, 7.37755, 132.143, 2, 1, 1, 1, 3, 1, 6, 0, 19, 3, 8, 0, 0, 0, 1, 4, 3, 0
15, 5, 0, 7, 87, 39, 5.8, 70, 39, 4.66667, 17, 10, 1.13333, 61.9277, 329, 2, 1, 2, 0, 3, 0, 2, 0, 15, 3, 23, 1, 0, 0, 3, 7, 4, 0
124, 10, 0, 9, 2029, 568, 16.3629, 1496, 568, 12.0645, 533, 51, 4.29839, 99.3253, 329, 24, 2, 2, 23, 210, 0, 9, 19, 706, 21, 37, 0, 0, 1, 2, 322, 215, 1
167, 8, 0, 11, 2144, 515, 12.8383, 1636, 515, 9.79641, 508, 47, 3.04192, 77.0235, 329, 25, 1, 7, 21, 465, 0, 14, 0, 661, 31, 0, 0, 15, 13, 11, 319, 196, 0
11, 4, 0, 5, 27, 10, 2.45455, 20, 5, 1.81818, 7, 5, 0.636364, 71.4709, 321.714, 1, 1, 1, 0, 0, 0, 2, 0, 3, 1, 23, 1, 0, 0, 1, 1, 1, 0
69, 6, 0, 8, 922, 282, 13.3623, 747, 282, 10.8261, 175, 38, 2.53623, 47.0913, 329, 19, 1, 3, 16, 36, 0, 6, 12, 271, 9, 11, 0, 4, 6, 4, 116, 79, 0
10, 3, 0, 5, 148, 64, 14.8, 16, 4, 1.6, 132, 64, 13.2, 6.00676, 240.857, 2, 1, 1, 1, 6, 0, 3, 0, 41, 4, 8, 0, 1, 3, 3, 10, 13, 0
12, 4, 0, 5, 58, 31, 4.83333, 52, 31, 4.33333, 6, 5, 0.5, 40.2143, 329, 3, 2, 2, 1, 1, 0, 1, 1, 9, 2, 18, 0, 1, 1, 1, 5, 3, 0
10, 3, 0, 6, 152, 67, 15.2, 14, 4, 1.4, 138, 67, 13.8, 5.47462, 240.857, 2, 1, 1, 1, 6, 0, 3, 0, 44, 4, 8, 0, 1, 3, 3, 10, 14, 0
28, 6, 0, 7, 407, 225, 14.5357, 365, 225, 13.0357, 42, 32, 1.5, 74.1846, 329, 8, 1, 3, 5, 10, 1, 10, 0, 140, 5, 8, 0, 0, 4, 4, 37, 48, 1
39, 5, 0, 8, 449, 104, 11.5128, 403, 104, 10.3333, 46, 16, 1.17949, 41.8762, 329, 11, 2, 5, 6, 45, 0, 4, 1, 68, 10, 12, 0, 0, 4, 8, 38, 15, 0
74, 9, 0, 10, 1263, 547, 17.0676, 961, 547, 12.9865, 302, 46, 4.08108, 59.7003, 329, 20, 1, 4, 16, 378, 0, 17, 0, 560, 28, 8, 3, 6, 9, 6, 246, 142, 1
12, 4, 0, 5, 40, 11, 3.33333, 14, 4, 1.16667, 26, 11, 2.16667, 20.6786, 240.143, 4, 1, 3, 1, 15, 0, 3, 0, 56, 6, 8, 0, 1, 3, 5, 13, 19, 0
15, 4, 0, 7, 101, 54, 6.73333, 96, 54, 6.4, 5, 5, 0.333333, 55.1117, 329, 4, 1, 3, 1, 28, 0, 2, 0, 28, 8, 8, 2, 0, 0, 8, 16, 9, 0
10, 3, 0, 4, 21, 5, 2.1, 18, 5, 1.8, 3, 3, 0.3, 37.898, 191.571, 2, 2, 0, 2, 10, 0, 1, 54, 23, 5, 19, 0, 1, 1, 4, 16, 8, 1
7, 3, 0, 4, 19, 7, 2.71429, 13, 5, 1.85714, 6, 6, 0.857143, 95.6842, 191.571, 1, 2, 0, 1, 1, 0, 1, 1, 9, 2, 18, 0, 0, 1, 2, 6, 4, 0
12, 2, 0, 3, 36, 7, 3, 10, 4, 0.833333, 26, 7, 2.16667, 69.9286, 105, 12, 2, 3, 9, 10, 3, 1, 18, 63, 5, 62, 0, 0, 0, 2, 23, 11, 0
165, 15, 0, 8, 2290, 594, 13.8788, 1878, 594, 11.3818, 412, 70, 2.49697, 88.614, 367, 51, 4, 22, 34, 990, 0, 2, 63, 549, 45, 161, 0, 3, 0, 31, 243, 124, 0
53, 5, 0, 6, 588, 183, 11.0943, 550, 183, 10.3774, 38, 34, 0.716981, 73.7826, 367, 18, 3, 2, 18, 28, 0, 2, 15, 149, 8, 17, 0, 4, 0, 0, 77, 29, 1
65, 5, 0, 8, 646, 64, 9.93846, 1489, 625, 22.9077, -843, 34, -12.9692, 96.705, 328.143, 11, 5, 1, 11, 36, 0, 1, 71, 68, 9, 279, 0, 0, 1, 7, 41, 18, 0
7, 2, 0, 3, 27, 10, 3.85714, 26, 9, 3.71429, 1, 1, 0.142857, 14.3651, 169.143, 4, 2, 3, 1, 6, 0, 0, 7, 27, 4, 17, 0, 1, 0, 3, 7, 11, 0
2, 1, 0, 2, 4, 4, 2, 4, 4, 2, 0, 0, 0, 0.142857, 173, 5, 1, 3, 2, 15, 0, 2, 2, 21, 6, 10, 2, 0, 0, 6, 9, 8, 0
15, 2, 0, 2, 120, 27, 8, 48, 20, 3.2, 72, 26, 4.8, 60.5952, 105, 18, 1, 2, 17, 55, 0, 8, 0, 469, 11, 8, 0, 5, 8, 6, 159, 108, 1
128, 12, 0, 9, 5536, 1358, 43.25, 3522, 1358, 27.5156, 2014, 449, 15.7344, 164.919, 367, 46, 1, 21, 27, 946, 0, 43, 5, 1340, 44, 21, 8, 10, 8, 28, 567, 396, 1
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 6, 1, 3, 3, 1, 0, 1, 0, 51, 2, 8, 1, 0, 0, 2, 18, 11, 1
73, 5, 0, 7, 777, 178, 10.6438, 674, 178, 9.23288, 103, 41, 1.41096, 73.5067, 367, 13, 2, 1, 13, 10, 0, 0, 18, 141, 5, 62, 0, 0, 0, 2, 66, 31, 0
291, 15, 0, 11, 4847, 924, 16.6564, 4041, 924, 13.8866, 806, 406, 2.76976, 96.6624, 367, 69, 4, 28, 51, 3081, 2, 4, 68, 830, 79, 200, 1, 0, 1, 67, 442, 216, 1
23, 5, 0, 6, 122, 42, 5.30435, 138, 42, 6, -16, 16, -0.695652, 84.4309, 367, 4, 3, 3, 1, 6, 1, 3, 3, 9, 4, 17, 0, 0, 1, 3, 5, 3, 0
74, 7, 0, 9, 423, 44, 5.71622, 352, 50, 4.75676, 71, 17, 0.959459, 119.241, 325, 7, 2, 1, 6, 21, 0, 0, 28, 57, 7, 25, 0, 0, 0, 3, 17, 8, 0
94, 6, 0, 8, 2095, 542, 22.2872, 2143, 579, 22.7979, -48, 124, -0.510638, 102.386, 367, 40, 2, 3, 38, 630, 1, 15, 0, 525, 36, 36, 0, 2, 0, 16, 252, 99, 1
57, 6, 0, 7, 667, 263, 11.7018, 663, 263, 11.6316, 4, 14, 0.0701754, 62.2949, 367, 21, 3, 0, 21, 28, 1, 1, 34, 124, 8, 78, 1, 2, 0, 1, 78, 38, 0
35, 7, 0, 7, 215, 50, 6.14286, 148, 46, 4.22857, 67, 41, 1.91429, 35.0671, 281.143, 15, 2, 2, 13, 15, 1, 4, 18, 223, 6, 62, 0, 0, 4, 2, 104, 46, 1
131, 20, 0, 7, 2700, 580, 20.6107, 2515, 580, 19.1985, 185, 42, 1.41221, 79.1748, 367, 31, 3, 2, 29, 171, 1, 3, 34, 516, 19, 78, 0, 12, 0, 1, 278, 125, 1
51, 7, 0, 6, 437, 149, 8.56863, 352, 149, 6.90196, 85, 20, 1.66667, 65.764, 367, 14, 2, 2, 12, 10, 0, 2, 18, 87, 5, 62, 0, 0, 0, 2, 58, 19, 0
52, 7, 0, 6, 1072, 316, 20.6154, 1049, 316, 20.1731, 23, 17, 0.442308, 70.7504, 367, 19, 2, 8, 11, 190, 3, 7, 18, 142, 20, 62, 0, 0, 0, 5, 85, 36, 0
42, 8, 0, 7, 334, 103, 7.95238, 278, 103, 6.61905, 56, 18, 1.33333, 97.4341, 367, 14, 4, 2, 12, 36, 0, 0, 28, 77, 9, 91, 0, 2, 0, 2, 45, 22, 0
49, 4, 0, 7, 405, 136, 8.26531, 338, 136, 6.89796, 67, 17, 1.36735, 104.855, 367, 17, 3, 2, 15, 21, 0, 2, 25, 83, 7, 82, 0, 0, 0, 3, 49, 20, 0
38, 5, 0, 7, 283, 116, 7.44737, 276, 116, 7.26316, 7, 8, 0.184211, 62.9692, 367, 12, 4, 2, 10, 15, 0, 1, 28, 59, 6, 91, 0, 0, 0, 2, 27, 17, 0
40, 6, 0, 7, 385, 115, 9.625, 339, 115, 8.475, 46, 24, 1.15, 93.5184, 367, 12, 4, 2, 10, 28, 0, 1, 28, 64, 8, 91, 0, 1, 0, 2, 38, 17, 0
40, 4, 0, 7, 326, 134, 8.15, 323, 134, 8.075, 3, 14, 0.075, 65.1613, 367, 13, 3, 2, 11, 21, 0, 1, 25, 57, 7, 82, 0, 0, 0, 3, 31, 14, 0
51, 9, 0, 7, 426, 143, 8.35294, 394, 143, 7.72549, 32, 13, 0.627451, 88.2921, 367, 8, 2, 1, 8, 6, 0, 1, 18, 83, 4, 62, 0, 0, 0, 2, 48, 21, 0
21, 2, 0, 6, 246, 104, 11.7143, 229, 104, 10.9048, 17, 12, 0.809524, 55.2096, 367, 8, 2, 4, 4, 10, 0, 1, 18, 35, 5, 62, 0, 0, 0, 4, 15, 12, 0
50, 8, 0, 9, 533, 143, 10.66, 453, 143, 9.06, 80, 56, 1.6, 98.5864, 367, 20, 3, 4, 16, 45, 4, 3, 25, 126, 10, 82, 0, 1, 0, 2, 83, 27, 1
41, 6, 0, 7, 337, 105, 8.21951, 316, 105, 7.70732, 21, 15, 0.512195, 80.2128, 367, 11, 4, 3, 8, 28, 0, 0, 28, 62, 8, 91, 0, 1, 0, 2, 35, 16, 0
23, 3, 0, 6, 81, 19, 3.52174, 81, 14, 3.52174, 0, 17, 0, 28.3104, 261.571, 1, 2, 0, 1, 3, 0, 2, 0, 10, 3, 13, 0, 1, 1, 2, 5, 4, 0
60, 8, 0, 7, 653, 163, 10.8833, 626, 163, 10.4333, 27, 17, 0.45, 74.995, 367, 16, 3, 2, 14, 36, 0, 2, 22, 102, 9, 78, 0, 2, 0, 1, 61, 26, 0
21, 6, 0, 5, 138, 55, 6.57143, 106, 37, 5.04762, 32, 18, 1.52381, 48.5166, 281.143, 12, 2, 1, 11, 15, 0, 2, 18, 120, 6, 62, 0, 0, 2, 1, 49, 26, 0
52, 10, 0, 7, 355, 130, 6.82692, 355, 130, 6.82692, 0, 10, 0, 51.1952, 367, 9, 3, 1, 8, 10, 0, 0, 22, 90, 5, 78, 0, 1, 0, 0, 34, 30, 0
63, 4, 0, 7, 1440, 111, 22.8571, 844, 115, 13.3968, 596, 111, 9.46032, 71.1393, 258, 33, 1, 8, 28, 231, 0, 21, 0, 419, 22, 8, 7, 1, 14, 21, 168, 79, 1
368, 22, 0, 11, 11891, 1854, 32.3125, 9805, 1854, 26.644, 2086, 271, 5.66848, 85.7021, 367, 44, 1, 6, 44, 1326, 0, 26, 0, 2116, 52, 8, 15, 41, 10, 11, 794, 468, 1
13, 2, 0, 4, 52, 18, 4, 56, 31, 4.30769, -4, 12, -0.307692, 48.4698, 261.571, 8, 2, 1, 8, 6, 0, 0, 18, 41, 4, 62, 0, 0, 0, 2, 29, 8, 0
2, 1, 0, 2, 4, 4, 2, 4, 4, 2, 0, 0, 0, 4.85714, 177.714, 2, 1, 1, 1, 3, 0, 1, 0, 12, 3, 0, 1, 0, 0, 3, 8, 3, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.1429, 7, 2, 1, 7, 55, 0, 3, 0, 48, 11, 13, 2, 5, 0, 4, 31, 15, 0
68, 11, 0, 9, 2381, 402, 35.0147, 1288, 141, 18.9412, 1093, 361, 16.0735, 35.9899, 220.143, 34, 2, 4, 32, 2080, 0, 12, 0, 907, 65, 13, 9, 37, 2, 6, 547, 218, 1
24, 8, 0, 6, 1029, 316, 42.875, 448, 159, 18.6667, 581, 290, 24.2083, 15.1756, 220.143, 9, 2, 4, 5, 66, 1, 3, 0, 92, 12, 13, 1, 0, 0, 6, 61, 29, 0
34, 10, 0, 8, 1053, 319, 30.9706, 473, 70, 13.9118, 580, 249, 17.0588, 26.9399, 220.143, 11, 1, 5, 7, 120, 0, 28, 0, 258, 16, 8, 6, 3, 19, 13, 65, 50, 0
11, 0, 0, 1, 150, 48, 13.6364, 156, 40, 14.1818, -6, 21, -0.545455, 27.5962, 133.143, 17, 1, 2, 16, 351, 0, 13, 0, 606, 27, 8, 13, 16, 0, 9, 306, 157, 1
3, 2, 0, 2, 5, 3, 1.66667, 4, 3, 1.33333, 1, 1, 0.333333, 13.1714, 111.714, 5, 1, 1, 4, 6, 0, 2, 0, 51, 4, 8, 2, 1, 0, 3, 15, 15, 0
4, 2, 0, 3, 4, 3, 1, 4, 3, 1, 0, 0, 0, 18.7857, 133.143, 3, 1, 3, 0, 6, 0, 0, 0, 10, 4, 8, 0, 0, 0, 4, 5, 1, 0
11, 5, 0, 6, 80, 31, 7.27273, 76, 31, 6.90909, 4, 4, 0.363636, 30.9089, 220.143, 7, 2, 3, 4, 91, 0, 5, 5, 121, 14, 13, 2, 1, 0, 13, 72, 35, 0
14, 4, 0, 8, 115, 48, 8.21429, 405, 196, 28.9286, -290, 4, -20.7143, 12.3304, 220.143, 15, 1, 5, 10, 36, 0, 3, 0, 74, 9, 8, 3, 1, 0, 8, 37, 19, 0
9, 4, 0, 5, 31, 11, 3.44444, 31, 11, 3.44444, 0, 0, 0, 16.5392, 220.143, 6, 2, 4, 2, 28, 0, 2, 5, 59, 8, 13, 2, 0, 0, 8, 26, 15, 0
7, 3, 0, 4, 9, 3, 1.28571, 9, 3, 1.28571, 0, 0, 0, 45.0952, 220.143, 6, 1, 6, 0, 10, 2, 5, 0, 0, 5, 8, 0, 0, 0, 5, 5, 0, 0
25, 7, 0, 8, 1229, 291, 49.16, 765, 122, 30.6, 464, 169, 18.56, 81.2442, 220.143, 22, 1, 6, 16, 903, 0, 12, 0, 474, 43, 8, 5, 13, 4, 30, 273, 133, 0
15, 3, 0, 8, 49, 9, 3.26667, 114, 44, 7.6, -65, 2, -4.33333, 37.4752, 220.143, 2, 1, 1, 1, 3, 0, 4, 0, 18, 3, 8, 4, 0, 0, 3, 8, 4, 0
15, 5, 0, 7, 71, 20, 4.73333, 451, 193, 30.0667, -380, 0, -25.3333, 34.5775, 220.143, 2, 1, 1, 1, 120, 0, 5, 0, 78, 16, 8, 2, 0, 0, 16, 39, 20, 0
9, 4, 0, 6, 49, 11, 5.44444, 31, 10, 3.44444, 18, 9, 2, 38.5423, 220.143, 2, 1, 1, 1, 3, 0, 2, 0, 24, 3, 10, 2, 0, 0, 3, 11, 7, 0
22, 4, 0, 5, 203, 66, 9.22727, 173, 66, 7.86364, 30, 32, 1.36364, 103.087, 367, 5, 3, 1, 4, 10, 1, 1, 10, 36, 5, 59, 0, 0, 1, 1, 12, 8, 0
77, 6, 0, 7, 1332, 403, 17.2987, 1218, 403, 15.8182, 114, 81, 1.48052, 45.2638, 367, 14, 1, 1, 14, 210, 0, 2, 0, 195, 21, 21, 0, 0, 0, 16, 77, 29, 0
14, 4, 0, 4, 101, 50, 7.21429, 100, 50, 7.14286, 1, 5, 0.0714286, 52.8416, 367, 2, 1, 1, 1, 6, 0, 1, 0, 17, 4, 11, 0, 0, 1, 3, 10, 5, 0
24, 3, 0, 6, 146, 65, 6.08333, 150, 65, 6.25, -4, 4, -0.166667, 65.5724, 367, 4, 1, 1, 3, 3, 0, 1, 0, 36, 3, 10, 0, 0, 1, 3, 18, 7, 0
3, 0, 0, 1, 9, 7, 3, 35, 23, 11.6667, -26, 0, -8.66667, 1.73016, 16, 6, 1, 3, 3, 3, 0, 2, 0, 27, 3, 8, 2, 0, 0, 3, 13, 7, 0
8, 0, 0, 1, 131, 60, 16.375, 59, 25, 7.375, 72, 58, 9, 1.72737, 16, 17, 1, 11, 9, 66, 0, 5, 0, 192, 12, 8, 5, 3, 0, 9, 86, 51, 1
6, 0, 0, 2, 12, 5, 2, 4, 1, 0.666667, 8, 5, 1.33333, 50.0357, 125, 5, 5, 1, 4, 15, 0, 1, 70, 29, 6, 264, 0, 0, 0, 5, 14, 8, 0
7, 0, 0, 1, 23, 11, 3.28571, 6, 4, 0.857143, 17, 10, 2.42857, 2.03106, 16, 6, 5, 1, 5, 78, 0, 1, 62, 56, 13, 202, 0, 0, 0, 8, 22, 20, 0
11, 3, 0, 5, 43, 27, 3.90909, 44, 30, 4, -1, 1, -0.0909091, 91.814, 245.857, 13, 1, 1, 13, 66, 0, 2, 0, 254, 12, 8, 0, 9, 2, 3, 116, 68, 0
49, 6, 0, 9, 726, 219, 14.8163, 729, 219, 14.8776, -3, 23, -0.0612245, 72.1556, 367, 6, 3, 0, 6, 231, 0, 8, 5, 154, 22, 27, 8, 0, 0, 22, 61, 44, 0
82, 4, 0, 7, 1665, 441, 20.3049, 1510, 441, 18.4146, 155, 135, 1.89024, 71.0099, 367, 22, 1, 5, 18, 55, 2, 5, 0, 242, 11, 8, 0, 0, 0, 3, 89, 51, 0
113, 11, 0, 8, 2134, 553, 18.885, 1731, 553, 15.3186, 403, 93, 3.56637, 102.769, 331.857, 38, 1, 3, 35, 120, 0, 10, 0, 629, 16, 9, 8, 10, 2, 5, 174, 150, 0
14, 4, 0, 5, 129, 87, 9.21429, 156, 87, 11.1429, -27, 5, -1.92857, 44.6523, 331.857, 4, 2, 1, 3, 6, 0, 5, 1, 17, 4, 11, 0, 0, 5, 4, 7, 4, 0
132, 8, 0, 8, 2132, 535, 16.1515, 2129, 535, 16.1288, 3, 39, 0.0227273, 74.4663, 367, 28, 2, 1, 28, 36, 0, 4, 17, 423, 9, 19, 0, 3, 0, 3, 149, 56, 0
37, 5, 0, 5, 1295, 285, 35, 1325, 285, 35.8108, -30, 43, -0.810811, 63.2596, 367, 12, 2, 1, 11, 21, 0, 0, 5, 156, 7, 19, 0, 5, 0, 2, 61, 31, 0
38, 3, 0, 7, 476, 152, 12.5263, 395, 152, 10.3947, 81, 56, 2.13158, 105.485, 367, 9, 2, 0, 9, 21, 0, 1, 33, 103, 7, 82, 0, 1, 0, 2, 36, 30, 0
122, 7, 0, 8, 4457, 1312, 36.5328, 4192, 1312, 34.3607, 265, 357, 2.17213, 59.2385, 367, 34, 1, 9, 28, 2278, 1, 33, 0, 1119, 68, 33, 0, 19, 5, 32, 493, 283, 1
44, 4, 0, 8, 286, 82, 6.5, 252, 82, 5.72727, 34, 21, 0.772727, 62.7033, 367, 11, 4, 1, 11, 55, 1, 0, 52, 63, 11, 127, 0, 0, 0, 6, 34, 22, 0
48, 4, 0, 7, 261, 67, 5.4375, 217, 67, 4.52083, 44, 10, 0.916667, 71.2041, 367, 6, 4, 2, 4, 66, 1, 2, 52, 57, 12, 131, 0, 0, 0, 8, 30, 18, 0
10, 3, 0, 6, 16, 5, 1.6, 28, 18, 2.8, -12, 5, -1.2, 86.4107, 271, 1, 4, 1, 0, 0, 0, 0, 7, 0, 1, 28, 0, 0, 0, 1, 1, 0, 0
92, 10, 0, 9, 4436, 799, 48.2174, 1611, 370, 17.5109, 2825, 799, 30.7065, 78.6207, 228.429, 20, 1, 2, 20, 496, 0, 28, 0, 1117, 32, 8, 24, 23, 3, 0, 294, 276, 0
19, 5, 0, 7, 240, 46, 12.6316, 215, 44, 11.3158, 25, 10, 1.31579, 21.7625, 234.571, 7, 1, 4, 4, 15, 0, 3, 0, 56, 6, 8, 3, 0, 0, 6, 16, 19, 0
46, 5, 0, 8, 748, 166, 16.2609, 386, 43, 8.3913, 362, 129, 7.86956, 30.6146, 234.571, 23, 1, 19, 6, 78, 0, 7, 0, 134, 13, 8, 0, 0, 3, 13, 52, 53, 1
21, 4, 0, 8, 290, 107, 13.8095, 51, 15, 2.42857, 239, 107, 11.381, 14.2847, 228.429, 7, 1, 1, 7, 21, 0, 5, 0, 99, 7, 8, 0, 0, 5, 0, 36, 35, 0
48, 4, 0, 8, 344, 95, 7.16667, 318, 95, 6.625, 26, 12, 0.541667, 52.7965, 367, 12, 5, 3, 9, 55, 1, 0, 68, 67, 11, 199, 0, 0, 0, 7, 41, 19, 0
16, 4, 0, 4, 42, 17, 2.625, 38, 17, 2.375, 4, 4, 0.25, 85.6224, 367, 1, 4, 1, 0, 0, 0, 0, 7, 0, 1, 25, 0, 0, 0, 1, 1, 0, 0
24, 7, 0, 7, 267, 108, 11.125, 124, 44, 5.16667, 143, 64, 5.95833, 145.973, 278.571, 11, 1, 1, 10, 55, 0, 1, 0, 377, 11, 8, 1, 7, 0, 4, 89, 80, 1
3, 0, 0, 1, 20, 12, 6.66667, 47, 47, 15.6667, -27, 12, -9, 0, 66.7143, 3, 3, 1, 2, 21, 0, 1, 2, 32, 7, 17, 1, 0, 0, 7, 13, 9, 0
32, 5, 0, 5, 256, 81, 8, 253, 81, 7.90625, 3, 22, 0.09375, 132.693, 367, 7, 3, 0, 7, 15, 0, 1, 2, 38, 6, 17, 1, 0, 0, 6, 22, 8, 0
2, 0, 0, 1, 11, 11, 5.5, 1, 1, 0.5, 10, 10, 5, 0.714286, 66.7143, 9, 2, 4, 6, 66, 2, 2, 0, 57, 12, 5, 0, 0, 0, 10, 30, 20, 0
51, 7, 0, 6, 633, 170, 12.4118, 580, 170, 11.3725, 53, 48, 1.03922, 123.074, 367, 12, 5, 1, 11, 78, 0, 0, 67, 127, 13, 194, 0, 2, 0, 7, 77, 27, 0
20, 4, 0, 5, 99, 44, 4.95, 142, 44, 7.1, -43, 2, -2.15, 60.1457, 367, 1, 4, 1, 0, 1, 0, 0, 4, 3, 2, 21, 0, 0, 0, 0, 2, 1, 0
86, 10, 0, 7, 1544, 671, 17.9535, 1920, 671, 22.3256, -376, 28, -4.37209, 85.1222, 367, 22, 5, 4, 19, 210, 0, 2, 62, 185, 21, 202, 1, 1, 0, 13, 86, 47, 0
